NPRI ID,Facility name,Company name,Address,City,Province,PostalCode,Latitude,Longitude,Emissions,Units,Facility details,Facility information,Report year
16423,Tommy Lakes Comp Stn C-019-I,Canadian Natural Resources Limited,,,British Columbia,,57.6808,-122.1106,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316423&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2017/16423,2022
16426,Wargen Comp Stn D-056-C,Canadian Natural Resources Limited,,N/A,British Columbia,,57.0478,-121.3175,235.53,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316426&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16426,2022
16427,Peggo Comp Stn D-083-C,Canadian Natural Resources Limited,,N/A,British Columbia,,59.3222,-120.2806,107.56,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316427&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16427,2022
16431,Atlee Buffalo 05-22-020-04w4,Scollard Energy Ltd.,,Buffalo,Alberta,,50.7076,-110.4852,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316431&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/16431,2022
16435,Channel Lake 12-29,Canlin Energy Corporation,,N/A,Alberta,,50.2027,-110.6613,244.57,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316435&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16435,2022
16436,Schuler 13-07,Canlin Energy Corporation,,N/A,Alberta,,50.3367,-110.135,586.29,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316436&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16436,2022
16437,Drowning Ford 14-26,Canlin Energy Corporation,,N/A,Alberta,,50.2942,-110.5935,22.44,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316437&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16437,2022
16438,Vale 15-19,Canlin Energy Corporation,,N/A,Alberta,,50.1911,-110.2594,127.58,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316438&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16438,2022
16445,Archer Mannville-Minburn,Perpetual Energy Inc.,,N/A,Alberta,,53.3378,-111.2439,185.77,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316445&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16445,2022
16446,Archer West Holden,Perpetual Energy Inc.,,,Alberta,,53.1786,-112.537,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316446&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/16446,2022
16447,Archer Royal 6-8,Perpetual Energy Inc.,,,Alberta,,53.5628,-112.3285,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316447&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/16447,2022
16449,Archer Viking-Kinsella,Perpetual Energy Inc.,,,Alberta,,53.036,-111.6656,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316449&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/16449,2022
16453,Mannville Vermillion River 10-11,Perpetual Energy Inc.,,,Alberta,,53.3914,-111.2139,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316453&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/16453,2022
16457,Archer Killam Gp,Perpetual Energy Inc.,,,Alberta,,52.7192,-111.5006,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316457&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/16457,2022
16459,Terra Red Creek 03-10-085-21w6,Terra Energy Corporation,10519 100 Avenue,Fort St. John,British Columbia,V1J1Z1,56.3588,-121.2102,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316459&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2014/16459,2022
16461,Stoddart 03-28-087-21 W6m,Conocophillips Canada (Brc) Partnership,,N/A,British Columbia,,56.577,-121.2664,35.36,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316461&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16461,2022
16462,Kelt Cache Creek 04-11-088-22 W6m,ConocoPhillips Canada Resources Corp.,,,British Columbia,,56.6123,-121.4006,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316462&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/16462,2022
16465,Rigel 06-21,Bonavista Energy Corporation,,Rigel,British Columbia,,56.6445,-120.8103,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316465&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/16465,2022
16468,Kelt North Cache 10-20-088-22 W6m,ConocoPhillips Canada Resources Corp.,,,British Columbia,,56.6498,-121.4518,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316468&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/16468,2022
16469,Wilder Compressor Station 10-34,Crew Energy Inc.,General Delivery 250 5 Street Southwest,N/A,British Columbia,T2P 0R4,56.1551,-121.0251,20.42,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316469&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16469,2022
16471,Artek Stoddart West 16-32-087-21 W6m,Artek Exploration Ltd.,,Stoddart,British Columbia,,56.59473,-121.302487,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316471&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2014/16471,2022
16472,Nig Creek A-94-B/94-H-4,Tourmaline Oil Corp,,Calgary,British Columbia,,57.0771,-121.6675,268.12,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316472&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16472,2022
16474,Rigel B-48-J,Bonavista Energy Corporation,,Rigel,British Columbia,,56.7038,-120.7206,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316474&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/16474,2022
16476,Buick C-079-J/094-A-11,Bonavista Energy Corporation,,,British Columbia,,56.7311,-121.2356,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316476&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/16476,2022
16478,Umback D-36-L,Bonavista Energy Corporation,,Umbach,British Columbia,,56.9466,-121.44,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316478&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2015/16478,2022
16481,Midwinter Comp Stn A-013-F,Canadian Natural Resources Limited,,N/A,British Columbia,,59.8442,-120.78,68.67,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316481&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16481,2022
16482,Peggo D-083-C Gas Plant,Canadian Natural Resources Limited,,,British Columbia,,59.3228,-120.2799,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316482&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2017/16482,2022
16483,Tooga Gas Plant B-031-I,Canadian Natural Resources Limited,,N/A,British Columbia,,59.1936,-120.5111,420.34,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316483&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16483,2022
16484,Fenn Compressor Station 05-14-036-20w4,Keyera Corp,,,Alberta,,52.0907,-112.7667,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316484&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/16484,2022
16487,11-19 Compressor Station,Northriver Midstream Inc.,,Spirit River,Alberta,T0H 3G0,55.8622,-119.7203,41.34,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316487&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16487,2022
16489,Fourth Creek Gas Plant,Northriver Midstream Inc.,Township Road 822,Silver Valley,Alberta,T0H 3E0,56.0986,-119.2881,15.6,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316489&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16489,2022
16490,05-22 Pouce Coupe Compressor Station,Northriver Midstream Inc.,,Spirit River,Alberta,T0H 3G0,55.9458,-119.8053,18.32,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316490&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16490,2022
16491,Pouce Coupe Gas Plant,Northriver Midstream Inc.,Range Road 132,Saddle Hills County,Alberta,T0H 0K0,55.9439,-119.9231,26.79,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316491&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16491,2022
16494,Hcft 16-34 Booster,Lynx Energy Ulc,,,Alberta,,50.9187,-112.967,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316494&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/16494,2022
16497,Hcft 11-33 Booster,Lynx Energy Ulc,,,Alberta,,51.0023,-112.8842,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316497&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/16497,2022
16498,Hussar Crowfoot Comp Stn 01-36,Lynx Energy Ulc,,N/A,Alberta,,50.995,-112.8017,46.72,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316498&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16498,2022
16499,Hussar Crowfoot Comp Stn 04-21,Lynx Energy Ulc,,N/A,Alberta,,50.9659,-113.0302,27.68,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316499&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16499,2022
16502,Hussar Crowfoot Comp Stn 06-05,Lynx Energy Ulc,,,Alberta,,51.0134,-112.9076,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316502&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/16502,2022
16503,Hussar Crowfoot Compressor Station 06-15,Lynx Energy Ulc,,,Alberta,,51.0423,-113.001,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316503&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/16503,2022
16504,Cavalier 08-04 Booster,Lynx Energy Ulc,,,Alberta,,51.0134,-113.1527,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316504&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/16504,2022
16507,Redland Compressor Station 14-09,Lynx Energy Ulc,,,Alberta,,51.1226,-113.1643,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316507&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/16507,2022
16508,Severn 06-14 Booster,Lynx Energy Ulc,,,Alberta,,51.217,-112.9776,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316508&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/16508,2022
16509,Severn Comp Stn 06-17,Lynx Energy Ulc,,N/A,Alberta,,51.217,-113.9777,55.9,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316509&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16509,2022
16510,Severn 10-05 Booster,Lynx Energy Ulc,,,Alberta,,51.279,-113.0652,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316510&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/16510,2022
16511,Cavalier Sweet Gas Plant,Lynx Energy Ulc,,N/A,Alberta,,51.0062,-113.176,32.48,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316511&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16511,2022
16512,Hussar Crowfoot Sweet Gas Plant 14-01,Lynx Energy Ulc,,N/A,Alberta,,51.0207,-112.9484,139.17,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316512&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16512,2022
16513,Alderson East Sweet Gas Plant 13-21-015-11w4,Torxen Energy Ltd.,,N/A,Alberta,,50.2783,-111.4684,45.24,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316513&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16513,2022
16514,Alderson West Sweet Gas Plant 10-28-015-15w4,Torxen Energy Ltd.,,N/A,Alberta,,50.2894,-112.0075,53.86,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316514&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16514,2022
16515,Alderson (South) Comp Stn 13-35-014-12w4,Torxen Energy Ltd.,,,Alberta,,50.2203,-111.549,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316515&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2017/16515,2022
16519,Alderson Comp Stn 02-12-015-15w4,Torxen Energy Ltd.,,,Alberta,,50.2383,-111.9395,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316519&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/16519,2022
16520,Alderson East 13-3-16-13w4,Cardinal Energy Ltd.,,Alderson,Alberta,T0J 2S0,50.3223,-111.7212,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316520&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16520,2022
16521,Pancan Alderson Monogram 13-14,Pine Cliff Energy Ltd.,,N/A,Alberta,,50.439159,-111.284554,222.63,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316521&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16521,2022
16523,Tide Lake Comp Stn 01-04-018-11w4,Torxen Energy Ltd.,,N/A,Alberta,,50.4859,-111.4512,297.28,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316523&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16523,2022
16524,Countess (Gas) Comp Stn 03-04-018-15w4,Torxen Energy Ltd.,,,Alberta,,50.4859,-112.0142,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316524&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/16524,2022
16526,Princess East Comp Stn 13-36-019-11w4,Torxen Energy Ltd.,,N/A,Alberta,,50.6568,-111.4101,35.13,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316526&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16526,2022
16527,Princess West Comp Stn 13-03-020-12w4,Torxen Energy Ltd.,,N/A,Alberta,,50.6715,-111.6953,59.58,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316527&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16527,2022
16529,Wintering Hills Sweet Gas Plant 01-18-025-17w4,Torxen Energy Ltd.,,N/A,Alberta,,51.1262,-112.3595,121.91,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316529&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16529,2022
16530,Wayne Dalum Sweet Gas Plant 05-17-027-19w4,Torxen Energy Ltd.,,N/A,Alberta,,51.3043,-112.6537,54.58,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316530&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16530,2022
16531,Redland South Comp Station 06-04,Lynx Energy Ulc,,N/A,Alberta,,51.2754,-112.9065,64.13,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316531&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16531,2022
16532,Redland Sweet Gas Plant (01-20),Lynx Energy Ulc,,N/A,Alberta,,51.4024,-112.9181,183.87,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316532&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16532,2022
16535,Wintering Hills Comp Stn 06-13-024-17w4,Torxen Energy Ltd.,,N/A,Alberta,,51.0423,-112.2545,22.08,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316535&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16535,2022
16536,Wintering Hills Comp Stn 10-23-024-18w4,Torxen Energy Ltd.,,N/A,Alberta,,51.0607,-112.412,40.13,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316536&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16536,2022
16539,Wintering Hills Comp Stn 10-20-025-19w4,Torxen Energy Ltd.,,,Alberta,,51.1478,-112.6211,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316539&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2017/16539,2022
16540,Wintering Hills West Sweet Gas Plant 06-17-025-20w4,Torxen Energy Ltd.,,N/A,Alberta,,51.1297,-114.7679,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316540&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/16540,2022
16541,Wintering Hills Comp Stn 13-23-025-20w4,Torxen Energy Ltd.,,,Alberta,,51.1515,-112.7037,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316541&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/16541,2022
16545,Wayne Dalum Comp Stn 09-24-027-19w4,Torxen Energy Ltd.,,N/A,Alberta,,51.3226,-112.542,33.85,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316545&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16545,2022
16547,Wayne Dalum Comp Stn 10-14-027-20w4,Torxen Energy Ltd.,,,Alberta,,51.3079,-112.7126,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316547&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/16547,2022
16552,Redland Compressor Station 08-23,Lynx Energy Ulc,,,Alberta,,51.4062,-112.3476,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316552&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2018/16552,2022
16556,Redland Comp Stn 05-28,Encana Corporation,,,Alberta,,51.4206,-113.0525,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316556&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2017/16556,2022
16557,Bantry North Sour Gas Plant 01-08-020-13w4,Torxen Energy Ltd.,,N/A,Alberta,,50.675,-111.7622,149.85,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0316557&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/16557,2022
